"referência","nome","sku","atributo 1","atributo 2","atributo 3","quantidade","preço","variante","peso","largura","comprimento","altura","tags","código de barras"
"bdazul","bando - azul","bdazul110","110cm","10cm","azul | #AAAZUL","9999999","132.00","Cor: azul - Largura: 110cm - Altura: 10cm","1","110","110","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul115","115cm","10cm","azul | #AAAZUL","9999999","138.00","Cor: azul - Largura: 115cm - Altura: 10cm","1","115","115","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul120","120cm","10cm","azul | #AAAZUL","9999999","144.00","Cor: azul - Largura: 120cm - Altura: 10cm","1","120","120","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul125","125cm","10cm","azul | #AAAZUL","9999999","150.00","Cor: azul - Largura: 125cm - Altura: 10cm","1","125","125","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul130","130cm","10cm","azul | #AAAZUL","9999999","156.00","Cor: azul - Largura: 130cm - Altura: 10cm","1","130","130","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul135","135cm","10cm","azul | #AAAZUL","9999999","162.00","Cor: azul - Largura: 135cm - Altura: 10cm","1","135","135","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul140","140cm","10cm","azul | #AAAZUL","9999999","168.00","Cor: azul - Largura: 140cm - Altura: 10cm","1","140","140","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul145","145cm","10cm","azul | #AAAZUL","9999999","174.00","Cor: azul - Largura: 145cm - Altura: 10cm","1","145","145","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul150","150cm","10cm","azul | #AAAZUL","9999999","180.00","Cor: azul - Largura: 150cm - Altura: 10cm","1","150","150","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul155","155cm","10cm","azul | #AAAZUL","9999999","186.00","Cor: azul - Largura: 155cm - Altura: 10cm","1","155","155","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul160","160cm","10cm","azul | #AAAZUL","9999999","192.00","Cor: azul - Largura: 160cm - Altura: 10cm","1","160","160","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul165","165cm","10cm","azul | #AAAZUL","9999999","198.00","Cor: azul - Largura: 165cm - Altura: 10cm","1","165","165","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul170","170cm","10cm","azul | #AAAZUL","9999999","204.00","Cor: azul - Largura: 170cm - Altura: 10cm","1","170","170","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul175","175cm","10cm","azul | #AAAZUL","9999999","210.00","Cor: azul - Largura: 175cm - Altura: 10cm","1","175","175","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul180","180cm","10cm","azul | #AAAZUL","9999999","216.00","Cor: azul - Largura: 180cm - Altura: 10cm","1","180","180","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul185","185cm","10cm","azul | #AAAZUL","9999999","222.00","Cor: azul - Largura: 185cm - Altura: 10cm","1","185","185","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul190","190cm","10cm","azul | #AAAZUL","9999999","228.00","Cor: azul - Largura: 190cm - Altura: 10cm","1","190","190","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul195","195cm","10cm","azul | #AAAZUL","9999999","234.00","Cor: azul - Largura: 195cm - Altura: 10cm","1","195","195","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul200","200cm","10cm","azul | #AAAZUL","9999999","240.00","Cor: azul - Largura: 200cm - Altura: 10cm","1","200","200","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul205","205cm","10cm","azul | #AAAZUL","9999999","246.00","Cor: azul - Largura: 205cm - Altura: 10cm","1","205","205","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul210","210cm","10cm","azul | #AAAZUL","9999999","252.00","Cor: azul - Largura: 210cm - Altura: 10cm","1","210","210","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul215","215cm","10cm","azul | #AAAZUL","9999999","258.00","Cor: azul - Largura: 215cm - Altura: 10cm","1","215","215","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul220","220cm","10cm","azul | #AAAZUL","9999999","264.00","Cor: azul - Largura: 220cm - Altura: 10cm","1","220","220","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul225","225cm","10cm","azul | #AAAZUL","9999999","270.00","Cor: azul - Largura: 225cm - Altura: 10cm","1","225","225","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul230","230cm","10cm","azul | #AAAZUL","9999999","276.00","Cor: azul - Largura: 230cm - Altura: 10cm","1","230","230","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul235","235cm","10cm","azul | #AAAZUL","9999999","282.00","Cor: azul - Largura: 235cm - Altura: 10cm","1","235","235","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul240","240cm","10cm","azul | #AAAZUL","9999999","288.00","Cor: azul - Largura: 240cm - Altura: 10cm","1","240","240","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul245","245cm","10cm","azul | #AAAZUL","9999999","294.00","Cor: azul - Largura: 245cm - Altura: 10cm","1","245","245","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul250","250cm","10cm","azul | #AAAZUL","9999999","300.00","Cor: azul - Largura: 250cm - Altura: 10cm","1","250","250","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul255","255cm","10cm","azul | #AAAZUL","9999999","306.00","Cor: azul - Largura: 255cm - Altura: 10cm","1","255","255","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul260","260cm","10cm","azul | #AAAZUL","9999999","312.00","Cor: azul - Largura: 260cm - Altura: 10cm","1","260","260","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul265","265cm","10cm","azul | #AAAZUL","9999999","318.00","Cor: azul - Largura: 265cm - Altura: 10cm","1","265","265","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul270","270cm","10cm","azul | #AAAZUL","9999999","324.00","Cor: azul - Largura: 270cm - Altura: 10cm","1","270","270","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul275","275cm","10cm","azul | #AAAZUL","9999999","330.00","Cor: azul - Largura: 275cm - Altura: 10cm","1","275","275","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul280","280cm","10cm","azul | #AAAZUL","9999999","336.00","Cor: azul - Largura: 280cm - Altura: 10cm","1","280","280","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul285","285cm","10cm","azul | #AAAZUL","9999999","342.00","Cor: azul - Largura: 285cm - Altura: 10cm","1","285","285","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul290","290cm","10cm","azul | #AAAZUL","9999999","348.00","Cor: azul - Largura: 290cm - Altura: 10cm","1","290","290","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul295","295cm","10cm","azul | #AAAZUL","9999999","354.00","Cor: azul - Largura: 295cm - Altura: 10cm","1","295","295","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
"bdazul","bando - azul","bdazul300","300cm","10cm","azul | #AAAZUL","9999999","360.00","Cor: azul - Largura: 300cm - Altura: 10cm","1","300","300","100"," personalizacao-largura, personalizacao-altura, personalizacao, range-altura-bando, range-largura-bando",""
